85071 Material Measurement Software E07.01.08
Agilent Technologies,N5230C,MY49001460,A.09.20.08
Title:,Title
Sub Title:,SubTitle
Date:,"Wednesday, April 27, 2016 15:46:10"

frequency,e',e'',u',u''
11594125000.0000,  12.1092,   0.3818,   1.0008,   0.0048
11596750000.0000,  12.1176,   0.3956,   1.0015,   0.0076
11599375000.0000,  12.1315,   0.3804,   1.0002,   0.0048
11602000000.0000,  12.0957,   0.3752,   0.9997,   0.0054
11604625000.0000,  12.1228,   0.3879,   0.9996,   0.0079
11607250000.0000,  12.1078,   0.3641,   1.0012,   0.0056
11609875000.0000,  12.1049,   0.3844,   0.9992,   0.0079
11612500000.0000,  12.1053,   0.4003,   0.9984,   0.0096
11615125000.0000,  12.1176,   0.4066,   1.0008,   0.0108
11617750000.0000,  12.1209,   0.3862,   1.0045,   0.0094
11620375000.0000,  12.1064,   0.3978,   1.0001,   0.0110
11623000000.0000,  12.1242,   0.3798,   0.9993,   0.0079
11625625000.0000,  12.1122,   0.3784,   0.9979,   0.0068
11628250000.0000,  12.1313,   0.3873,   0.9990,   0.0093
11630875000.0000,  12.1180,   0.4063,   0.9992,   0.0093
11633500000.0000,  12.1220,   0.3876,   0.9979,   0.0085
11636125000.0000,  12.1328,   0.3938,   0.9997,   0.0068
11638750000.0000,  12.1188,   0.3806,   0.9987,   0.0053
11641375000.0000,  12.1293,   0.3863,   1.0006,   0.0087
11644000000.0000,  12.1328,   0.3934,   1.0022,   0.0064
11646625000.0000,  12.1394,   0.3805,   0.9976,   0.0042
11649250000.0000,  12.1452,   0.3804,   0.9987,   0.0062
11651875000.0000,  12.1419,   0.3743,   0.9983,   0.0058
11654500000.0000,  12.1385,   0.4011,   0.9968,   0.0062
11657125000.0000,  12.1196,   0.4102,   1.0003,   0.0059
11659750000.0000,  12.1318,   0.3962,   1.0002,   0.0072
11662375000.0000,  12.1284,   0.4131,   1.0010,   0.0071
11665000000.0000,  12.1308,   0.4035,   0.9996,   0.0064
11667625000.0000,  12.1470,   0.4058,   0.9981,   0.0066
11670250000.0000,  12.1320,   0.3885,   0.9988,   0.0035
11672875000.0000,  12.1572,   0.3965,   1.0002,   0.0064
11675500000.0000,  12.1301,   0.3935,   1.0002,   0.0059
11678125000.0000,  12.1145,   0.3940,   0.9994,   0.0052
11680750000.0000,  12.1157,   0.3989,   0.9993,   0.0067
11683375000.0000,  12.1339,   0.3994,   0.9994,   0.0046
11686000000.0000,  12.1318,   0.4088,   0.9995,   0.0064
11688625000.0000,  12.1303,   0.4128,   1.0007,   0.0069
11691250000.0000,  12.1194,   0.4027,   0.9995,   0.0043
11693875000.0000,  12.1120,   0.3829,   0.9981,   0.0034
11696500000.0000,  12.1257,   0.3917,   0.9995,   0.0047
11699125000.0000,  12.1115,   0.4023,   1.0001,   0.0066
11701750000.0000,  12.1297,   0.4033,   0.9990,   0.0037
11704375000.0000,  12.1138,   0.3798,   0.9993,   0.0037
11707000000.0000,  12.1102,   0.3886,   0.9962,   0.0071
11709625000.0000,  12.1241,   0.3827,   1.0003,   0.0056
11712250000.0000,  12.0978,   0.4015,   0.9986,   0.0054
11714875000.0000,  12.1186,   0.3734,   1.0009,   0.0038
11717500000.0000,  12.1084,   0.3888,   1.0002,   0.0065
11720125000.0000,  12.1059,   0.3917,   1.0011,   0.0092
11722750000.0000,  12.1134,   0.3665,   1.0008,   0.0074
11725375000.0000,  12.1098,   0.3762,   1.0001,   0.0103
11728000000.0000,  12.1012,   0.3799,   1.0007,   0.0083
11730625000.0000,  12.1008,   0.3835,   1.0006,   0.0086
11733250000.0000,  12.1085,   0.3686,   0.9995,   0.0096
11735875000.0000,  12.1072,   0.3810,   1.0008,   0.0098
11738500000.0000,  12.1254,   0.3899,   1.0002,   0.0128
11741125000.0000,  12.1101,   0.3844,   1.0008,   0.0106
11743750000.0000,  12.1260,   0.3756,   0.9979,   0.0071
11746375000.0000,  12.1242,   0.3911,   1.0001,   0.0087
11749000000.0000,  12.1208,   0.3921,   0.9997,   0.0102
11751625000.0000,  12.1212,   0.3940,   0.9991,   0.0092
11754250000.0000,  12.1135,   0.3802,   1.0001,   0.0097
11756875000.0000,  12.1170,   0.3685,   0.9983,   0.0076
11759500000.0000,  12.1179,   0.3866,   0.9967,   0.0097
11762125000.0000,  12.1267,   0.3888,   0.9983,   0.0095
11764750000.0000,  12.1139,   0.3825,   0.9987,   0.0109
11767375000.0000,  12.1212,   0.4076,   1.0008,   0.0088
11770000000.0000,  12.1124,   0.4086,   0.9972,   0.0092
11772625000.0000,  12.1167,   0.3996,   1.0000,   0.0072
11775250000.0000,  12.1238,   0.3868,   1.0001,   0.0049
11777875000.0000,  12.1226,   0.3933,   0.9990,   0.0101
11780500000.0000,  12.1284,   0.3942,   0.9985,   0.0065
11783125000.0000,  12.1184,   0.3894,   0.9994,   0.0046
11785750000.0000,  12.1118,   0.3905,   0.9983,   0.0063
11788375000.0000,  12.1289,   0.4181,   1.0011,   0.0089
11791000000.0000,  12.1255,   0.4023,   0.9999,   0.0077
11793625000.0000,  12.1255,   0.3878,   0.9995,   0.0064
11796250000.0000,  12.1358,   0.3992,   1.0003,   0.0062
11798875000.0000,  12.1294,   0.3772,   1.0013,   0.0054
11801500000.0000,  12.1353,   0.3971,   1.0009,   0.0066
11804125000.0000,  12.1224,   0.3934,   1.0018,   0.0091
11806750000.0000,  12.1140,   0.3943,   1.0003,   0.0076
11809375000.0000,  12.1095,   0.3966,   1.0002,   0.0050
11812000000.0000,  12.1089,   0.3737,   1.0002,   0.0074
11814625000.0000,  12.1242,   0.4066,   1.0043,   0.0079
11817250000.0000,  12.1133,   0.3872,   1.0019,   0.0060
11819875000.0000,  12.1020,   0.3829,   0.9987,   0.0061
11822500000.0000,  12.1089,   0.3825,   1.0010,   0.0073
11825125000.0000,  12.1031,   0.3903,   1.0024,   0.0066
11827750000.0000,  12.1026,   0.3926,   1.0023,   0.0104
11830375000.0000,  12.1201,   0.3883,   1.0018,   0.0080
11833000000.0000,  12.1156,   0.3669,   1.0009,   0.0061
11835625000.0000,  12.1119,   0.3955,   1.0039,   0.0066
11838250000.0000,  12.1129,   0.3788,   1.0035,   0.0081
11840875000.0000,  12.0974,   0.3746,   1.0011,   0.0087
11843500000.0000,  12.1179,   0.3814,   1.0026,   0.0086
11846125000.0000,  12.1202,   0.3851,   1.0024,   0.0090
11848750000.0000,  12.1248,   0.3979,   1.0024,   0.0069
11851375000.0000,  12.1195,   0.3915,   1.0041,   0.0089
11854000000.0000,  12.1233,   0.3879,   1.0019,   0.0054
11856625000.0000,  12.1166,   0.3948,   1.0031,   0.0096
11859250000.0000,  12.1296,   0.3934,   1.0030,   0.0117
11861875000.0000,  12.1134,   0.3774,   1.0008,   0.0087
11864500000.0000,  12.1230,   0.4025,   1.0009,   0.0086
11867125000.0000,  12.1106,   0.3926,   1.0011,   0.0074
11869750000.0000,  12.1252,   0.3900,   0.9986,   0.0061
11872375000.0000,  12.1235,   0.3802,   1.0012,   0.0086
11875000000.0000,  12.1115,   0.3902,   0.9985,   0.0098
11877625000.0000,  12.1362,   0.3984,   1.0013,   0.0072
11880250000.0000,  12.1332,   0.3831,   1.0012,   0.0073
11882875000.0000,  12.1418,   0.3905,   1.0009,   0.0057
11885500000.0000,  12.1335,   0.3781,   0.9993,   0.0057
11888125000.0000,  12.1282,   0.3888,   0.9988,   0.0079
11890750000.0000,  12.1344,   0.3829,   1.0004,   0.0044
11893375000.0000,  12.1185,   0.3846,   0.9953,   0.0058
11896000000.0000,  12.1100,   0.4008,   0.9987,   0.0073
11898625000.0000,  12.1275,   0.4054,   0.9988,   0.0088
11901250000.0000,  12.1143,   0.3873,   0.9956,   0.0047
11903875000.0000,  12.1323,   0.3843,   0.9997,   0.0057
11906500000.0000,  12.1184,   0.3855,   0.9957,   0.0064
11909125000.0000,  12.1178,   0.3994,   1.0006,   0.0060
11911750000.0000,  12.1303,   0.3861,   1.0004,   0.0048
11914375000.0000,  12.1216,   0.4060,   0.9984,   0.0088
11917000000.0000,  12.1080,   0.3942,   0.9968,   0.0096
11919625000.0000,  12.1248,   0.3835,   0.9987,   0.0064
11922250000.0000,  12.1092,   0.4007,   0.9983,   0.0060
11924875000.0000,  12.1412,   0.3957,   0.9995,   0.0080
11927500000.0000,  12.1255,   0.3794,   1.0014,   0.0082
11930125000.0000,  12.1196,   0.4061,   0.9994,   0.0077
11932750000.0000,  12.1328,   0.3888,   0.9984,   0.0073
11935375000.0000,  12.1131,   0.3821,   1.0012,   0.0077
11938000000.0000,  12.1208,   0.3993,   0.9991,   0.0080
11940625000.0000,  12.0854,   0.4014,   0.9977,   0.0083
11943250000.0000,  12.1070,   0.3922,   0.9978,   0.0101
11945875000.0000,  12.0986,   0.3831,   0.9991,   0.0080
11948500000.0000,  12.1098,   0.3892,   1.0019,   0.0060
11951125000.0000,  12.1049,   0.3846,   0.9990,   0.0071
11953750000.0000,  12.0951,   0.3801,   0.9975,   0.0067
11956375000.0000,  12.0892,   0.4015,   0.9968,   0.0113
11959000000.0000,  12.1096,   0.4087,   0.9993,   0.0061
11961625000.0000,  12.0961,   0.4018,   0.9988,   0.0076
11964250000.0000,  12.1045,   0.4104,   1.0002,   0.0073
11966875000.0000,  12.0952,   0.3997,   1.0003,   0.0067
11969500000.0000,  12.1089,   0.3776,   1.0007,   0.0078
11972125000.0000,  12.0988,   0.3900,   0.9976,   0.0089
11974750000.0000,  12.0997,   0.3975,   0.9997,   0.0093
11977375000.0000,  12.1080,   0.3944,   0.9994,   0.0077
11980000000.0000,  12.0930,   0.4017,   1.0001,   0.0081
11982625000.0000,  12.1076,   0.4006,   1.0001,   0.0090
11985250000.0000,  12.1046,   0.4110,   0.9994,   0.0100
11987875000.0000,  12.0994,   0.4115,   1.0022,   0.0087
11990500000.0000,  12.0952,   0.4077,   1.0025,   0.0069
11993125000.0000,  12.0932,   0.3938,   1.0023,   0.0036
11995750000.0000,  12.1011,   0.3887,   1.0012,   0.0072
11998375000.0000,  12.0913,   0.4035,   1.0010,   0.0099
12001000000.0000,  12.0878,   0.3913,   1.0015,   0.0052
12003625000.0000,  12.0845,   0.4141,   1.0015,   0.0068
12006250000.0000,  12.0986,   0.4165,   1.0038,   0.0073
12008875000.0000,  12.1041,   0.3885,   1.0020,   0.0071
12011500000.0000,  12.1125,   0.3998,   1.0024,   0.0065
12014125000.0000,  12.1158,   0.4108,   1.0038,   0.0090
12016750000.0000,  12.0906,   0.3981,   1.0025,   0.0093
12019375000.0000,  12.0989,   0.4103,   1.0015,   0.0084
12022000000.0000,  12.1126,   0.3836,   1.0028,   0.0070
12024625000.0000,  12.1030,   0.3998,   1.0027,   0.0090
12027250000.0000,  12.1114,   0.4000,   1.0035,   0.0094
12029875000.0000,  12.1197,   0.3741,   1.0030,   0.0060
12032500000.0000,  12.1097,   0.3884,   1.0039,   0.0072
12035125000.0000,  12.1258,   0.3828,   1.0031,   0.0047
12037750000.0000,  12.1216,   0.3841,   1.0019,   0.0073
12040375000.0000,  12.1067,   0.4069,   1.0030,   0.0098
12043000000.0000,  12.1148,   0.3839,   1.0023,   0.0087
12045625000.0000,  12.1237,   0.3990,   1.0017,   0.0077
12048250000.0000,  12.1195,   0.4004,   0.9991,   0.0069
12050875000.0000,  12.1347,   0.3777,   1.0021,   0.0073
12053500000.0000,  12.1278,   0.3935,   1.0005,   0.0071
12056125000.0000,  12.1126,   0.4060,   1.0010,   0.0085
12058750000.0000,  12.1283,   0.3981,   0.9999,   0.0079
12061375000.0000,  12.1231,   0.4177,   1.0007,   0.0068
12064000000.0000,  12.1269,   0.3925,   1.0019,   0.0056
12066625000.0000,  12.1243,   0.4057,   0.9995,   0.0059
12069250000.0000,  12.1178,   0.3905,   0.9985,   0.0052
12071875000.0000,  12.1209,   0.3873,   0.9996,   0.0042
12074500000.0000,  12.1200,   0.3976,   1.0002,   0.0032
12077125000.0000,  12.1312,   0.4021,   0.9990,   0.0039
12079750000.0000,  12.1258,   0.4219,   0.9987,   0.0079
12082375000.0000,  12.1193,   0.4257,   1.0008,   0.0062
12085000000.0000,  12.0999,   0.4099,   1.0011,   0.0064
12087625000.0000,  12.1100,   0.4110,   0.9988,   0.0079
12090250000.0000,  12.1158,   0.3897,   1.0012,   0.0054
12092875000.0000,  12.1078,   0.4129,   1.0000,   0.0054
12095500000.0000,  12.1107,   0.4034,   1.0011,   0.0080
12098125000.0000,  12.1104,   0.3942,   0.9970,   0.0067
12100750000.0000,  12.1026,   0.3937,   0.9997,   0.0061
12103375000.0000,  12.0934,   0.3938,   0.9977,   0.0058
12106000000.0000,  12.1056,   0.3987,   0.9982,   0.0058
12108625000.0000,  12.1031,   0.4036,   0.9983,   0.0050
12111250000.0000,  12.0953,   0.3964,   0.9983,   0.0054
12113875000.0000,  12.1098,   0.3923,   1.0015,   0.0037
12116500000.0000,  12.0974,   0.3865,   1.0005,   0.0034
12119125000.0000,  12.0980,   0.3766,   1.0004,   0.0059
12121750000.0000,  12.0939,   0.3856,   0.9998,   0.0053
12124375000.0000,  12.0982,   0.4078,   0.9992,   0.0080
12127000000.0000,  12.0912,   0.3797,   1.0010,   0.0050
12129625000.0000,  12.0997,   0.3902,   1.0008,   0.0077
12132250000.0000,  12.0879,   0.3832,   1.0001,   0.0075
12134875000.0000,  12.1095,   0.3802,   1.0001,   0.0090
12137500000.0000,  12.0870,   0.3718,   0.9995,   0.0066
12140125000.0000,  12.1101,   0.3871,   1.0046,   0.0061
12142750000.0000,  12.0930,   0.3925,   1.0013,   0.0081
12145375000.0000,  12.1089,   0.3839,   1.0028,   0.0065
12148000000.0000,  12.0977,   0.3861,   1.0021,   0.0083
12150625000.0000,  12.1080,   0.3846,   1.0014,   0.0066
12153250000.0000,  12.1242,   0.3948,   1.0022,   0.0077
12155875000.0000,  12.0950,   0.4165,   1.0013,   0.0089
12158500000.0000,  12.1114,   0.4039,   1.0041,   0.0080
12161125000.0000,  12.1341,   0.3771,   1.0022,   0.0063
12163750000.0000,  12.1328,   0.3921,   1.0034,   0.0078
12166375000.0000,  12.1226,   0.3989,   1.0021,   0.0079
12169000000.0000,  12.1345,   0.3928,   1.0010,   0.0074
12171625000.0000,  12.1364,   0.3937,   1.0024,   0.0061
12174250000.0000,  12.1230,   0.4078,   1.0013,   0.0071
12176875000.0000,  12.1250,   0.4000,   1.0015,   0.0072
12179500000.0000,  12.1299,   0.4138,   1.0001,   0.0064
12182125000.0000,  12.1208,   0.4184,   1.0003,   0.0089
12184750000.0000,  12.1269,   0.4089,   1.0019,   0.0049
12187375000.0000,  12.1491,   0.3865,   1.0020,   0.0036
12190000000.0000,  12.1161,   0.4019,   0.9998,   0.0050
12192625000.0000,  12.1206,   0.4203,   0.9985,   0.0073
12195250000.0000,  12.1085,   0.4108,   0.9975,   0.0048
12197875000.0000,  12.0965,   0.4036,   0.9998,   0.0063
12200500000.0000,  12.1224,   0.4263,   1.0007,   0.0083
12203125000.0000,  12.1081,   0.3969,   0.9975,   0.0058
12205750000.0000,  12.0995,   0.4042,   1.0007,   0.0078
12208375000.0000,  12.0991,   0.3871,   0.9981,   0.0026
12211000000.0000,  12.1136,   0.4076,   0.9976,   0.0063
12213625000.0000,  12.0891,   0.4064,   0.9971,   0.0064
12216250000.0000,  12.1079,   0.4063,   0.9966,   0.0066
12218875000.0000,  12.1271,   0.4021,   1.0024,   0.0051
12221500000.0000,  12.1071,   0.4032,   0.9987,   0.0050
12224125000.0000,  12.0925,   0.4034,   1.0011,   0.0041
12226750000.0000,  12.0997,   0.4127,   1.0007,   0.0068
12229375000.0000,  12.1170,   0.4083,   1.0013,   0.0027
12232000000.0000,  12.0953,   0.3830,   0.9997,   0.0052
12234625000.0000,  12.1163,   0.3900,   1.0008,   0.0055
12237250000.0000,  12.0900,   0.3996,   1.0005,   0.0037
12239875000.0000,  12.1117,   0.3855,   1.0002,   0.0057
12242500000.0000,  12.1012,   0.4021,   1.0003,   0.0071
12245125000.0000,  12.1069,   0.3853,   0.9998,   0.0050
12247750000.0000,  12.1078,   0.3846,   1.0013,   0.0074
12250375000.0000,  12.0924,   0.3837,   0.9988,   0.0052
12253000000.0000,  12.1100,   0.4051,   1.0020,   0.0058
12255625000.0000,  12.0914,   0.4088,   1.0024,   0.0078
12258250000.0000,  12.0766,   0.3888,   1.0020,   0.0079
12260875000.0000,  12.0933,   0.3947,   0.9989,   0.0067
12263500000.0000,  12.0892,   0.3658,   0.9998,   0.0037
12266125000.0000,  12.1016,   0.3894,   1.0005,   0.0068
12268750000.0000,  12.0981,   0.4192,   1.0013,   0.0076
12271375000.0000,  12.1105,   0.3915,   1.0028,   0.0074
12274000000.0000,  12.0964,   0.3921,   1.0021,   0.0072
12276625000.0000,  12.0991,   0.4195,   1.0054,   0.0077
12279250000.0000,  12.1001,   0.3995,   1.0005,   0.0088
12281875000.0000,  12.1193,   0.3965,   1.0025,   0.0082
12284500000.0000,  12.1146,   0.4058,   1.0028,   0.0073
12287125000.0000,  12.0930,   0.3992,   1.0031,   0.0078
12289750000.0000,  12.1101,   0.4101,   1.0030,   0.0065
12292375000.0000,  12.1053,   0.3968,   1.0032,   0.0057
12295000000.0000,  12.1096,   0.4020,   1.0040,   0.0077
12297625000.0000,  12.1159,   0.4183,   1.0048,   0.0054
12300250000.0000,  12.1204,   0.4085,   1.0053,   0.0059
12302875000.0000,  12.1177,   0.4181,   1.0058,   0.0039
12305500000.0000,  12.0927,   0.4069,   1.0018,   0.0069
12308125000.0000,  12.1193,   0.4238,   1.0037,   0.0075
12310750000.0000,  12.1147,   0.4133,   1.0048,   0.0104
12313375000.0000,  12.1239,   0.3936,   1.0054,   0.0041
12316000000.0000,  12.1159,   0.4300,   1.0036,   0.0080
12318625000.0000,  12.1118,   0.4233,   1.0062,   0.0062
12321250000.0000,  12.0931,   0.4047,   1.0035,   0.0051
12323875000.0000,  12.1000,   0.3923,   1.0029,   0.0043
12326500000.0000,  12.1096,   0.4143,   1.0037,   0.0077
12329125000.0000,  12.1060,   0.4004,   1.0034,   0.0071
12331750000.0000,  12.1043,   0.3941,   1.0042,   0.0051
12334375000.0000,  12.0971,   0.3999,   1.0034,   0.0052
12337000000.0000,  12.1113,   0.4168,   1.0027,   0.0058
12339625000.0000,  12.0934,   0.4037,   1.0019,   0.0083
12342250000.0000,  12.1086,   0.3966,   1.0012,   0.0057
12344875000.0000,  12.0870,   0.4253,   1.0028,   0.0108
12347500000.0000,  12.0978,   0.4096,   1.0012,   0.0082
12350125000.0000,  12.0983,   0.3945,   0.9996,   0.0075
12352750000.0000,  12.0928,   0.4023,   1.0017,   0.0078
12355375000.0000,  12.1056,   0.4007,   1.0022,   0.0081
12358000000.0000,  12.0975,   0.4018,   1.0016,   0.0066
12360625000.0000,  12.1191,   0.3969,   1.0036,   0.0086
12363250000.0000,  12.1148,   0.4045,   1.0030,   0.0093
12365875000.0000,  12.1153,   0.4120,   1.0020,   0.0095
12368500000.0000,  12.1067,   0.4132,   1.0006,   0.0096
12371125000.0000,  12.0995,   0.4089,   1.0045,   0.0090
12373750000.0000,  12.1030,   0.4189,   1.0004,   0.0079
12376375000.0000,  12.1034,   0.4113,   1.0010,   0.0077
12379000000.0000,  12.1065,   0.4090,   1.0021,   0.0087
12381625000.0000,  12.0943,   0.4207,   1.0017,   0.0083
12384250000.0000,  12.1133,   0.4052,   1.0028,   0.0048
12386875000.0000,  12.1201,   0.4245,   1.0019,   0.0057
12389500000.0000,  12.1210,   0.4255,   1.0029,   0.0081
12392125000.0000,  12.1295,   0.4146,   1.0022,   0.0076
12394750000.0000,  12.0893,   0.4190,   1.0018,   0.0089
12397375000.0000,  12.1039,   0.4110,   1.0015,   0.0061
12400000000.0000,  12.1031,   0.4207,   1.0015,   0.0061
