85071 Material Measurement Software E07.01.08
Agilent Technologies,N5230C,MY49001460,A.09.20.08
Title:,Title
Sub Title:,SubTitle
Date:,"Wednesday, April 27, 2016 14:06:26"

frequency,e',e'',u',u''
11588875000.0000,  13.9398,   0.6682,   0.9891,   0.0030
11591500000.0000,  13.9619,   0.6905,   0.9863,   0.0055
11594125000.0000,  13.9386,   0.6983,   0.9903,   0.0081
11596750000.0000,  13.9460,   0.7084,   0.9909,   0.0078
11599375000.0000,  13.9697,   0.6691,   0.9900,   0.0042
11602000000.0000,  13.9348,   0.6870,   0.9895,   0.0074
11604625000.0000,  13.9484,   0.6750,   0.9882,   0.0067
11607250000.0000,  13.9201,   0.6943,   0.9892,   0.0097
11609875000.0000,  13.9248,   0.6987,   0.9893,   0.0074
11612500000.0000,  13.9237,   0.6929,   0.9869,   0.0071
11615125000.0000,  13.9137,   0.6780,   0.9884,   0.0063
11617750000.0000,  13.9358,   0.6650,   0.9919,   0.0046
11620375000.0000,  13.9112,   0.7008,   0.9903,   0.0080
11623000000.0000,  13.9320,   0.6680,   0.9882,   0.0066
11625625000.0000,  13.9116,   0.6694,   0.9871,   0.0052
11628250000.0000,  13.9367,   0.7008,   0.9880,   0.0085
11630875000.0000,  13.9217,   0.6989,   0.9906,   0.0064
11633500000.0000,  13.9383,   0.6887,   0.9879,   0.0088
11636125000.0000,  13.9337,   0.6830,   0.9884,   0.0060
11638750000.0000,  13.9310,   0.6907,   0.9895,   0.0050
11641375000.0000,  13.9221,   0.6808,   0.9878,   0.0074
11644000000.0000,  13.9331,   0.6748,   0.9908,   0.0051
11646625000.0000,  13.9321,   0.6765,   0.9881,   0.0058
11649250000.0000,  13.9295,   0.6773,   0.9885,   0.0070
11651875000.0000,  13.9335,   0.6700,   0.9876,   0.0048
11654500000.0000,  13.9507,   0.6961,   0.9881,   0.0043
11657125000.0000,  13.9152,   0.6938,   0.9907,   0.0053
11659750000.0000,  13.9261,   0.6972,   0.9898,   0.0074
11662375000.0000,  13.9310,   0.6742,   0.9906,   0.0042
11665000000.0000,  13.9272,   0.6983,   0.9898,   0.0059
11667625000.0000,  13.9481,   0.6822,   0.9873,   0.0042
11670250000.0000,  13.9391,   0.6711,   0.9889,   0.0039
11672875000.0000,  13.9310,   0.6862,   0.9895,   0.0051
11675500000.0000,  13.9170,   0.6989,   0.9893,   0.0092
11678125000.0000,  13.8939,   0.6841,   0.9868,   0.0046
11680750000.0000,  13.9148,   0.6635,   0.9914,   0.0050
11683375000.0000,  13.9360,   0.6694,   0.9905,   0.0038
11686000000.0000,  13.9155,   0.6873,   0.9896,   0.0056
11688625000.0000,  13.9097,   0.6859,   0.9899,   0.0058
11691250000.0000,  13.9009,   0.6728,   0.9896,   0.0034
11693875000.0000,  13.8903,   0.6753,   0.9894,   0.0051
11696500000.0000,  13.9135,   0.6579,   0.9915,   0.0026
11699125000.0000,  13.8976,   0.6956,   0.9907,   0.0080
11701750000.0000,  13.8873,   0.6831,   0.9874,   0.0054
11704375000.0000,  13.8892,   0.6415,   0.9890,   0.0051
11707000000.0000,  13.8881,   0.6350,   0.9858,   0.0036
11709625000.0000,  13.9123,   0.6587,   0.9904,   0.0046
11712250000.0000,  13.8711,   0.6659,   0.9882,   0.0049
11714875000.0000,  13.8831,   0.6299,   0.9897,   0.0054
11717500000.0000,  13.8759,   0.6323,   0.9887,   0.0057
11720125000.0000,  13.8680,   0.6314,   0.9884,   0.0069
11722750000.0000,  13.8783,   0.6231,   0.9901,   0.0066
11725375000.0000,  13.8536,   0.6362,   0.9881,   0.0108
11728000000.0000,  13.8596,   0.6329,   0.9898,   0.0083
11730625000.0000,  13.8595,   0.6417,   0.9890,   0.0108
11733250000.0000,  13.8552,   0.6252,   0.9872,   0.0092
11735875000.0000,  13.8611,   0.6261,   0.9888,   0.0086
11738500000.0000,  13.8776,   0.6123,   0.9873,   0.0085
11741125000.0000,  13.8556,   0.6332,   0.9884,   0.0108
11743750000.0000,  13.8877,   0.6066,   0.9862,   0.0049
11746375000.0000,  13.8705,   0.6157,   0.9898,   0.0066
11749000000.0000,  13.8535,   0.6057,   0.9849,   0.0070
11751625000.0000,  13.8699,   0.6381,   0.9879,   0.0084
11754250000.0000,  13.8760,   0.6298,   0.9883,   0.0090
11756875000.0000,  13.8737,   0.6209,   0.9876,   0.0089
11759500000.0000,  13.8802,   0.6163,   0.9864,   0.0087
11762125000.0000,  13.8627,   0.6379,   0.9865,   0.0098
11764750000.0000,  13.8660,   0.6333,   0.9887,   0.0110
11767375000.0000,  13.8622,   0.6559,   0.9878,   0.0100
11770000000.0000,  13.8588,   0.6375,   0.9867,   0.0062
11772625000.0000,  13.8641,   0.6287,   0.9880,   0.0048
11775250000.0000,  13.8806,   0.6399,   0.9886,   0.0076
11777875000.0000,  13.8673,   0.6432,   0.9868,   0.0095
11780500000.0000,  13.8743,   0.6545,   0.9883,   0.0090
11783125000.0000,  13.8651,   0.6339,   0.9880,   0.0069
11785750000.0000,  13.8591,   0.6214,   0.9881,   0.0074
11788375000.0000,  13.8935,   0.6551,   0.9904,   0.0069
11791000000.0000,  13.8699,   0.6184,   0.9902,   0.0059
11793625000.0000,  13.8745,   0.6264,   0.9898,   0.0066
11796250000.0000,  13.8900,   0.6188,   0.9897,   0.0074
11798875000.0000,  13.8555,   0.6258,   0.9887,   0.0086
11801500000.0000,  13.8828,   0.6230,   0.9878,   0.0062
11804125000.0000,  13.8714,   0.6052,   0.9904,   0.0073
11806750000.0000,  13.8772,   0.6332,   0.9917,   0.0078
11809375000.0000,  13.8742,   0.6082,   0.9899,   0.0042
11812000000.0000,  13.8643,   0.5905,   0.9898,   0.0065
11814625000.0000,  13.8635,   0.6308,   0.9932,   0.0088
11817250000.0000,  13.8553,   0.6019,   0.9902,   0.0053
11819875000.0000,  13.8509,   0.5998,   0.9893,   0.0048
11822500000.0000,  13.8680,   0.6083,   0.9900,   0.0087
11825125000.0000,  13.8516,   0.6037,   0.9919,   0.0074
11827750000.0000,  13.8617,   0.5866,   0.9915,   0.0075
11830375000.0000,  13.8577,   0.6179,   0.9901,   0.0086
11833000000.0000,  13.8757,   0.5858,   0.9896,   0.0066
11835625000.0000,  13.8547,   0.5899,   0.9917,   0.0050
11838250000.0000,  13.8769,   0.5870,   0.9922,   0.0097
11840875000.0000,  13.8731,   0.5786,   0.9922,   0.0058
11843500000.0000,  13.8664,   0.6009,   0.9916,   0.0084
11846125000.0000,  13.8600,   0.5772,   0.9892,   0.0071
11848750000.0000,  13.8789,   0.6093,   0.9898,   0.0053
11851375000.0000,  13.8657,   0.5995,   0.9916,   0.0074
11854000000.0000,  13.8801,   0.5834,   0.9908,   0.0072
11856625000.0000,  13.8783,   0.5875,   0.9931,   0.0080
11859250000.0000,  13.8915,   0.6012,   0.9912,   0.0096
11861875000.0000,  13.8676,   0.5740,   0.9882,   0.0079
11864500000.0000,  13.8706,   0.5787,   0.9877,   0.0058
11867125000.0000,  13.8673,   0.5833,   0.9879,   0.0060
11869750000.0000,  13.8706,   0.5843,   0.9884,   0.0057
11872375000.0000,  13.8733,   0.5671,   0.9894,   0.0072
11875000000.0000,  13.8786,   0.5767,   0.9883,   0.0074
11877625000.0000,  13.8916,   0.5826,   0.9906,   0.0063
11880250000.0000,  13.8717,   0.5743,   0.9883,   0.0073
11882875000.0000,  13.8891,   0.5791,   0.9909,   0.0061
11885500000.0000,  13.8830,   0.5562,   0.9868,   0.0047
11888125000.0000,  13.8878,   0.5744,   0.9877,   0.0045
11890750000.0000,  13.8848,   0.5513,   0.9893,   0.0029
11893375000.0000,  13.8877,   0.5696,   0.9857,   0.0069
11896000000.0000,  13.8704,   0.5758,   0.9871,   0.0071
11898625000.0000,  13.8715,   0.5696,   0.9862,   0.0087
11901250000.0000,  13.8703,   0.5713,   0.9863,   0.0080
11903875000.0000,  13.8749,   0.5592,   0.9874,   0.0025
11906500000.0000,  13.8738,   0.5646,   0.9846,   0.0064
11909125000.0000,  13.8649,   0.5872,   0.9895,   0.0080
11911750000.0000,  13.8714,   0.5595,   0.9863,   0.0059
11914375000.0000,  13.8646,   0.5715,   0.9879,   0.0071
11917000000.0000,  13.8553,   0.5728,   0.9876,   0.0080
11919625000.0000,  13.8567,   0.5732,   0.9854,   0.0054
11922250000.0000,  13.8805,   0.5714,   0.9888,   0.0056
11924875000.0000,  13.8934,   0.5855,   0.9867,   0.0092
11927500000.0000,  13.8538,   0.5406,   0.9877,   0.0089
11930125000.0000,  13.8746,   0.5802,   0.9883,   0.0069
11932750000.0000,  13.8611,   0.5578,   0.9864,   0.0085
11935375000.0000,  13.8514,   0.5616,   0.9903,   0.0078
11938000000.0000,  13.8723,   0.5691,   0.9881,   0.0075
11940625000.0000,  13.8386,   0.5761,   0.9888,   0.0077
11943250000.0000,  13.8699,   0.5587,   0.9877,   0.0083
11945875000.0000,  13.8556,   0.5493,   0.9882,   0.0081
11948500000.0000,  13.8767,   0.5578,   0.9905,   0.0059
11951125000.0000,  13.8470,   0.5665,   0.9877,   0.0074
11953750000.0000,  13.8446,   0.5493,   0.9877,   0.0055
11956375000.0000,  13.8596,   0.5830,   0.9881,   0.0089
11959000000.0000,  13.8679,   0.5714,   0.9890,   0.0062
11961625000.0000,  13.8653,   0.5747,   0.9898,   0.0062
11964250000.0000,  13.8774,   0.5900,   0.9908,   0.0074
11966875000.0000,  13.8631,   0.5646,   0.9890,   0.0042
11969500000.0000,  13.8726,   0.5499,   0.9890,   0.0075
11972125000.0000,  13.8640,   0.5551,   0.9881,   0.0079
11974750000.0000,  13.8593,   0.5555,   0.9897,   0.0087
11977375000.0000,  13.8695,   0.5680,   0.9900,   0.0074
11980000000.0000,  13.8776,   0.5641,   0.9920,   0.0073
11982625000.0000,  13.8743,   0.5806,   0.9884,   0.0086
11985250000.0000,  13.8805,   0.5669,   0.9889,   0.0071
11987875000.0000,  13.8587,   0.5729,   0.9900,   0.0078
11990500000.0000,  13.8691,   0.5669,   0.9916,   0.0072
11993125000.0000,  13.8449,   0.5646,   0.9887,   0.0041
11995750000.0000,  13.8858,   0.5343,   0.9908,   0.0043
11998375000.0000,  13.8654,   0.5664,   0.9891,   0.0072
12001000000.0000,  13.8588,   0.5520,   0.9894,   0.0042
12003625000.0000,  13.8722,   0.5693,   0.9907,   0.0052
12006250000.0000,  13.8736,   0.5631,   0.9916,   0.0047
12008875000.0000,  13.8752,   0.5324,   0.9903,   0.0044
12011500000.0000,  13.8749,   0.5633,   0.9900,   0.0069
12014125000.0000,  13.8764,   0.5499,   0.9899,   0.0078
12016750000.0000,  13.8641,   0.5436,   0.9912,   0.0080
12019375000.0000,  13.8843,   0.5540,   0.9897,   0.0056
12022000000.0000,  13.8862,   0.5308,   0.9924,   0.0059
12024625000.0000,  13.8754,   0.5456,   0.9901,   0.0079
12027250000.0000,  13.8845,   0.5468,   0.9915,   0.0076
12029875000.0000,  13.8997,   0.5176,   0.9910,   0.0052
12032500000.0000,  13.8834,   0.5417,   0.9913,   0.0080
12035125000.0000,  13.8950,   0.5214,   0.9920,   0.0048
12037750000.0000,  13.8971,   0.5225,   0.9889,   0.0071
12040375000.0000,  13.8648,   0.5248,   0.9886,   0.0073
12043000000.0000,  13.9145,   0.5179,   0.9907,   0.0051
12045625000.0000,  13.8796,   0.5147,   0.9883,   0.0054
12048250000.0000,  13.8909,   0.5285,   0.9881,   0.0044
12050875000.0000,  13.8773,   0.5048,   0.9867,   0.0067
12053500000.0000,  13.8994,   0.5168,   0.9878,   0.0061
12056125000.0000,  13.8711,   0.5473,   0.9866,   0.0081
12058750000.0000,  13.8943,   0.5406,   0.9870,   0.0072
12061375000.0000,  13.8885,   0.5353,   0.9869,   0.0067
12064000000.0000,  13.8947,   0.5423,   0.9872,   0.0068
12066625000.0000,  13.8938,   0.5511,   0.9866,   0.0063
12069250000.0000,  13.8953,   0.5250,   0.9887,   0.0037
12071875000.0000,  13.8798,   0.5481,   0.9870,   0.0059
12074500000.0000,  13.8883,   0.5387,   0.9875,   0.0037
12077125000.0000,  13.9143,   0.5450,   0.9887,   0.0044
12079750000.0000,  13.9067,   0.5613,   0.9891,   0.0049
12082375000.0000,  13.8897,   0.5649,   0.9893,   0.0091
12085000000.0000,  13.8746,   0.5502,   0.9857,   0.0073
12087625000.0000,  13.8821,   0.5384,   0.9890,   0.0062
12090250000.0000,  13.8851,   0.5381,   0.9894,   0.0061
12092875000.0000,  13.8800,   0.5638,   0.9902,   0.0054
12095500000.0000,  13.8819,   0.5584,   0.9880,   0.0082
12098125000.0000,  13.8894,   0.5143,   0.9865,   0.0047
12100750000.0000,  13.8709,   0.5445,   0.9880,   0.0073
12103375000.0000,  13.8732,   0.5320,   0.9886,   0.0052
12106000000.0000,  13.8816,   0.5587,   0.9897,   0.0063
12108625000.0000,  13.8634,   0.5566,   0.9878,   0.0057
12111250000.0000,  13.8735,   0.5366,   0.9877,   0.0046
12113875000.0000,  13.8971,   0.5313,   0.9896,   0.0037
12116500000.0000,  13.8591,   0.5384,   0.9883,   0.0060
12119125000.0000,  13.8710,   0.5255,   0.9905,   0.0071
12121750000.0000,  13.8783,   0.5265,   0.9902,   0.0047
12124375000.0000,  13.8738,   0.5423,   0.9886,   0.0076
12127000000.0000,  13.8699,   0.5204,   0.9907,   0.0045
12129625000.0000,  13.8675,   0.5273,   0.9892,   0.0072
12132250000.0000,  13.8665,   0.5401,   0.9894,   0.0073
12134875000.0000,  13.8746,   0.5131,   0.9892,   0.0077
12137500000.0000,  13.8668,   0.5109,   0.9887,   0.0051
12140125000.0000,  13.8962,   0.5215,   0.9934,   0.0051
12142750000.0000,  13.8860,   0.5314,   0.9908,   0.0070
12145375000.0000,  13.8852,   0.5218,   0.9903,   0.0052
12148000000.0000,  13.8733,   0.5266,   0.9906,   0.0102
12150625000.0000,  13.8742,   0.4935,   0.9885,   0.0055
12153250000.0000,  13.9024,   0.5166,   0.9886,   0.0033
12155875000.0000,  13.8856,   0.5346,   0.9905,   0.0066
12158500000.0000,  13.8853,   0.5330,   0.9913,   0.0066
12161125000.0000,  13.9104,   0.5148,   0.9909,   0.0068
12163750000.0000,  13.9107,   0.5075,   0.9901,   0.0044
12166375000.0000,  13.9079,   0.5286,   0.9900,   0.0062
12169000000.0000,  13.9077,   0.5346,   0.9887,   0.0059
12171625000.0000,  13.9305,   0.5135,   0.9911,   0.0036
12174250000.0000,  13.9001,   0.5204,   0.9895,   0.0053
12176875000.0000,  13.9049,   0.5327,   0.9905,   0.0072
12179500000.0000,  13.9137,   0.5294,   0.9883,   0.0051
12182125000.0000,  13.9105,   0.5342,   0.9865,   0.0062
12184750000.0000,  13.8950,   0.5236,   0.9873,   0.0052
12187375000.0000,  13.9269,   0.5158,   0.9883,   0.0047
12190000000.0000,  13.9120,   0.5271,   0.9884,   0.0034
12192625000.0000,  13.8922,   0.5328,   0.9869,   0.0053
12195250000.0000,  13.9060,   0.5456,   0.9881,   0.0049
12197875000.0000,  13.8946,   0.5367,   0.9880,   0.0055
12200500000.0000,  13.9002,   0.5495,   0.9884,   0.0077
12203125000.0000,  13.8905,   0.5230,   0.9848,   0.0055
12205750000.0000,  13.8765,   0.5309,   0.9876,   0.0053
12208375000.0000,  13.8948,   0.5367,   0.9879,   0.0050
12211000000.0000,  13.8884,   0.5548,   0.9864,   0.0058
12213625000.0000,  13.8720,   0.5317,   0.9870,   0.0051
12216250000.0000,  13.8913,   0.5197,   0.9845,   0.0067
12218875000.0000,  13.9070,   0.5304,   0.9899,   0.0052
12221500000.0000,  13.8773,   0.5306,   0.9867,   0.0068
12224125000.0000,  13.8785,   0.5217,   0.9894,   0.0043
12226750000.0000,  13.8690,   0.5395,   0.9877,   0.0048
12229375000.0000,  13.8940,   0.5310,   0.9888,   0.0032
12232000000.0000,  13.8696,   0.5043,   0.9893,   0.0044
12234625000.0000,  13.8774,   0.5197,   0.9889,   0.0049
12237250000.0000,  13.8819,   0.5312,   0.9896,   0.0039
12239875000.0000,  13.8716,   0.5345,   0.9873,   0.0089
12242500000.0000,  13.8856,   0.5156,   0.9884,   0.0070
12245125000.0000,  13.8895,   0.5115,   0.9871,   0.0046
12247750000.0000,  13.8915,   0.5168,   0.9892,   0.0076
12250375000.0000,  13.8927,   0.5021,   0.9880,   0.0053
12253000000.0000,  13.8780,   0.5106,   0.9886,   0.0051
12255625000.0000,  13.8815,   0.5196,   0.9898,   0.0053
12258250000.0000,  13.8676,   0.5098,   0.9916,   0.0080
12260875000.0000,  13.8948,   0.5250,   0.9883,   0.0066
12263500000.0000,  13.8755,   0.5051,   0.9886,   0.0060
12266125000.0000,  13.8919,   0.4986,   0.9888,   0.0060
12268750000.0000,  13.9058,   0.5404,   0.9915,   0.0063
12271375000.0000,  13.8978,   0.5184,   0.9908,   0.0073
12274000000.0000,  13.8782,   0.4975,   0.9893,   0.0049
12276625000.0000,  13.9002,   0.5364,   0.9916,   0.0071
12279250000.0000,  13.8777,   0.5264,   0.9885,   0.0074
12281875000.0000,  13.9186,   0.5364,   0.9909,   0.0065
12284500000.0000,  13.9000,   0.5429,   0.9905,   0.0076
12287125000.0000,  13.8951,   0.5424,   0.9917,   0.0089
12289750000.0000,  13.9117,   0.5330,   0.9920,   0.0057
12292375000.0000,  13.9076,   0.5434,   0.9912,   0.0068
12295000000.0000,  13.9239,   0.5398,   0.9931,   0.0087
12297625000.0000,  13.9235,   0.5316,   0.9927,   0.0061
12300250000.0000,  13.9125,   0.5255,   0.9924,   0.0052
12302875000.0000,  13.9042,   0.5377,   0.9925,   0.0043
12305500000.0000,  13.9032,   0.5173,   0.9898,   0.0045
12308125000.0000,  13.9234,   0.5370,   0.9902,   0.0049
12310750000.0000,  13.9009,   0.5207,   0.9918,   0.0081
12313375000.0000,  13.9204,   0.5253,   0.9932,   0.0050
12316000000.0000,  13.9240,   0.5267,   0.9932,   0.0050
12318625000.0000,  13.9237,   0.5426,   0.9927,   0.0066
12321250000.0000,  13.8845,   0.5236,   0.9910,   0.0056
12323875000.0000,  13.8908,   0.5036,   0.9914,   0.0041
12326500000.0000,  13.9057,   0.5202,   0.9920,   0.0061
12329125000.0000,  13.9017,   0.5156,   0.9914,   0.0068
12331750000.0000,  13.8860,   0.5180,   0.9911,   0.0056
12334375000.0000,  13.8931,   0.5034,   0.9917,   0.0050
12337000000.0000,  13.9209,   0.5231,   0.9913,   0.0051
12339625000.0000,  13.8881,   0.5152,   0.9897,   0.0074
12342250000.0000,  13.9037,   0.5228,   0.9890,   0.0079
12344875000.0000,  13.8863,   0.5287,   0.9912,   0.0081
12347500000.0000,  13.8928,   0.5103,   0.9891,   0.0074
12350125000.0000,  13.9129,   0.4961,   0.9885,   0.0059
12352750000.0000,  13.8883,   0.5079,   0.9899,   0.0068
12355375000.0000,  13.8956,   0.4919,   0.9896,   0.0058
12358000000.0000,  13.8843,   0.5099,   0.9897,   0.0066
12360625000.0000,  13.9184,   0.4986,   0.9898,   0.0068
12363250000.0000,  13.8963,   0.5246,   0.9901,   0.0103
12365875000.0000,  13.9228,   0.5188,   0.9886,   0.0087
12368500000.0000,  13.9093,   0.5287,   0.9884,   0.0094
12371125000.0000,  13.8967,   0.5337,   0.9906,   0.0094
12373750000.0000,  13.9044,   0.5252,   0.9873,   0.0081
12376375000.0000,  13.9112,   0.5164,   0.9895,   0.0067
12379000000.0000,  13.9125,   0.5148,   0.9892,   0.0077
12381625000.0000,  13.8995,   0.5416,   0.9895,   0.0091
12384250000.0000,  13.9101,   0.5101,   0.9910,   0.0046
12386875000.0000,  13.9357,   0.5321,   0.9892,   0.0059
12389500000.0000,  13.9220,   0.5392,   0.9898,   0.0082
12392125000.0000,  13.9219,   0.5533,   0.9883,   0.0083
12394750000.0000,  13.8837,   0.5243,   0.9898,   0.0083
12397375000.0000,  13.9032,   0.5139,   0.9886,   0.0060
12400000000.0000,  13.9021,   0.5383,   0.9897,   0.0071
